"H4203","001","0"
"R5826","010","0"
"H5883","001","3"
"H3342","809","0"
"H0154","011","0"
"H1216","001","0"
"H7015","001","0"
"H2034","001","0"
"H0150","001","0"
"H0571","006","0"
"H7149","801","0"
"H2150","022","0"
"H1251","004","0"
"R5826","012","0"
"H0524","805","0"
"R5342","003","0"
"H4213","002","0"
"H0621","009","0"
"H3330","029","0"
"H5420","009","0"
"H1804","128","0"
"H5420","003","0"
"H8684","802","0"
"H1291","003","0"
"H4006","813","0"
"H4209","812","0"
"H5656","001","0"
"H3813","001","0"
"H5206","003","0"
"H5416","013","0"
"H2944","024","0"
"R7439","006","0"
"H0544","012","0"
"H5698","156","0"
"H9572","003","3"
"H1717","009","0"
"H1415","013","0"
"H0602","026","0"
"H0105","002","0"
"H7301","002","0"
"H0545","001","0"
"H5749","803","0"
"H4003","017","0"
"H8393","001","0"
"R5826","067","0"
"H3613","001","0"
"H5151","802","0"
"H3344","803","0"
"H1045","005","0"
"H7002","002","0"
"H2256","001","6"
"H0562","037","0"
"H1302","001","0"
"H2150","805","0"
"H3330","808","0"
"H5696","024","0"
"H1026","040","0"
"H2773","004","0"
"H4520","002","0"
"H3410","001","2"
"H5696","023","0"
"H5212","001","0"
"H3456","805","0"
"R5826","004","0"
"H5576","007","0"
"R5826","009","0"
"R5826","003","0"
"H0630","816","0"
"H5427","083","0"
"H5262","003","0"
"H2944","073","0"
"H4908","005","0"
"H7220","001","0"
"H4003","009","0"
"H0544","004","0"
"H2803","012","0"
"H1251","802","0"
"H3044","802","0"
"H3333","039","0"
"H3154","013","0"
"H8145","084","0"
"H2992","003","0"
"H4003","015","0"
"H0104","010","3"
"H5302","006","0"
"H1109","001","0"
"H4005","001","0"
"H5943","001","0"
"H0543","032","0"
"H5934","002","0"
"H3924","045","0"
"H4011","001","0"
"H5264","002","0"
"H5378","174","0"
"H2611","008","0"
"H4102","807","0"
"H5425","801","0"
"H5698","020","0"
"H5424","005","0"
"H2256","026","2"
"H9859","002","0"
"H5783","008","0"
"H2450","002","0"
"H4011","811","0"
"H4003","806","0"
"H6609","045","0"
"H4036","004","0"
"H2230","809","0"
"H5214","008","0"
"H0150","010","0"
"H5938","804","0"
"H3387","010","0"
"H3449","801","0"
"H7908","001","0"
"H3456","020","0"
"H1849","803","0"
"H7179","012","0"
"H1659","001","0"
"H4909","805","0"
"H2775","097","0"
"H0354","804","0"
"H7220","804","0"
"H1509","815","0"
"H5850","022","0"
"H3330","032","3"
"H0602","040","0"
"H3749","801","0"
"H5522","001","0"
"H5609","801","0"
"H8145","122","0"
"H5528","021","0"
"H5439","801","0"
"H3410","002","4"
"H2237","001","0"
"H5508","802","0"
"H1609","001","0"
"R6801","011","0"
"H8822","801","0"
"H3832","806","0"
"H5529","807","0"
"H8558","005","0"
"H2486","801","0"
"H6609","004","0"
"H0117","005","0"
"H9988","801","0"
"R9943","807","0"
"H4906","999","0"
"H5528","003","0"
"H5528","009","0"
"H1110","001","0"
"H3347","007","0"
"H5106","808","0"
"H5928","012","0"
"H5832","001","0"
"H8145","096","0"
"H1944","001","0"
"H4003","809","0"
"H9104","007","0"
"H5578","006","0"
"H2654","810","0"
"H7187","804","0"
"H7306","803","0"
"H5378","184","0"
"H5887","001","0"
"H8742","803","0"
"H0490","001","0"
"H2354","801","0"
"H1112","003","0"
"H2944","184","0"
"H0490","004","0"
"H5378","801","0"
"H5810","001","0"
"H2643","001","0"
"H3916","015","0"
"H1716","002","0"
"H1608","801","0"
"H3620","802","0"
"H8145","024","0"
"H6328","001","0"
"H3962","803","0"
"H5427","059","0"
"H5696","031","0"
"H5928","009","0"
"H5427","053","0"
"H1607","806","0"
"H5006","017","7"
"H4564","011","0"
"H5928","004","0"
"H3384","805","0"
"H4564","014","0"
"H2256","026","1"
"H6411","007","0"
"H7917","010","0"
"H3528","006","0"
"H2775","095","0"
"H2320","016","0"
"H3028","801","0"
"H5253","021","0"
"H8558","009","0"
"H0819","001","0"
"H4785","801","0"
"H5652","003","0"
"H5698","801","0"
"H5530","804","0"
"H1036","103","0"
"H3817","802","0"
"E5088","801","0"
"H3907","803","0"
"H4036","803","0"
"H5253","004","0"
"H5783","006","0"
"H7200","006","0"
"H0370","801","0"
"H8145","021","0"
"H4270","001","0"
"H8145","114","0"
"H2899","801","0"
"H3664","014","0"
"H5530","004","0"
"H3370","009","0"
"H0504","804","0"
"H3251","002","0"
"H9572","001","4"
"H3370","003","0"
"H4527","026","0"
"H4590","037","0"
"H3659","808","0"
"H0523","057","0"
"H3924","047","0"
"H5530","001","0"
"H5883","807","0"
"H8578","003","0"
"H9788","003","0"
"H3206","801","0"
"H4209","007","0"
"H1230","001","0"
"R5826","804","0"
"H2663","002","0"
"H8098","009","0"
"H6609","001","0"
"H4407","802","0"
"H5216","003","0"
"H3327","002","0"
"H4011","815","0"
"R5826","021","0"
"H3959","804","0"
"H3370","805","0"
"H1080","810","0"
"H5426","001","0"
"H5629","001","0"
"H2810","002","0"
"H8145","107","0"
"H4522","007","0"
"H2218","001","0"
"H1080","004","0"
"H1076","010","0"
"H2012","023","0"
"H5649","001","0"
"H1109","802","0"
"H2949","015","0"
"H0544","010","0"
"H3810","003","0"
"H5980","005","0"
"H2450","013","0"
"H1019","001","0"
"H5209","002","0"
"H3327","021","0"
"H9047","013","0"
"H3351","013","0"
"H5509","015","0"
"H2450","018","0"
"H4525","003","0"
"H5509","803","0"
"H5404","034","0"
"H2803","001","0"
"H9998","002","0"
"H5215","807","0"
"H4520","018","0"
"H0602","003","0"
"H0602","009","0"
"H0620","002","0"
"H5698","159","0"
"H3359","805","0"
"H2462","010","0"
"H4527","014","0"
"H5291","803","0"
"H9615","002","0"
"H3206","002","0"
"H0108","803","0"
"H5106","026","0"
"H9788","802","0"
"H0602","036","0"
"H0524","013","0"
"H1286","003","0"
"H8145","093","0"
"H4003","813","0"
"H8558","007","0"
"H4590","010","0"
"H2064","002","0"
"H6609","012","0"
"H3954","027","0"
"H2773","001","0"
"H3597","002","0"
"H0302","007","0"
"H3346","002","0"
"H2944","128","0"
"H1251","001","0"
"H5302","809","0"
"H1417","801","0"
"H5404","113","0"
"H3342","808","0"
"H3614","001","0"
"H3410","003","1"
"H9001","001","0"
"H1110","802","0"
"H2960","010","0"
"H3456","801","0"
"H1286","008","0"
"H8980","801","0"
"H3107","008","0"
"H1417","003","0"
"H2610","005","0"
"H3653","803","0"
"H5006","018","6"
"H5425","010","0"
"H4007","802","0"
"H5594","022","0"
"H9572","001","6"
"H0524","036","0"
"H5679","001","0"
"H0150","012","0"
"H5422","803","0"
"H2803","010","0"
"H1681","006","0"
"H5416","002","0"
"H0401","002","0"
"H8145","003","0"
"H9011","805","0"
"H4875","801","0"
"R7439","806","0"
"H4525","802","0"
"H8145","009","0"
"H4525","008","0"
"H1837","006","0"
"H1019","010","0"
"H3209","001","0"
"H2949","009","0"
"H1036","034","0"
"H0602","042","0"
"H0602","038","0"
"H2450","016","0"
"H1036","054","0"
"H5732","001","0"
"H5522","004","0"
"H9001","010","0"
"H3342","811","0"
"R5826","813","0"
"H2944","041","0"
"H0524","801","0"
"H2226","001","0"
"H0117","007","0"
"H5421","047","0"
"H2174","802","0"
"H4605","001","0"
"H3204","802","0"
"H3805","001","0"
"H5521","037","0"
"H4605","004","0"
"H3755","801","0"
"H2150","801","0"
"H2775","803","0"
"H4406","803","0"
"H5549","001","0"
"H5700","801","0"
"H5439","003","0"
"H5549","004","0"
"H4004","816","0"
"H3916","024","0"
"H2609","001","0"
"H4605","801","0"
"H2542","001","0"
"H2542","004","0"
"H0752","803","0"
"H6622","802","0"
"H5009","001","0"
"H1036","143","0"
"H5211","004","0"
"H5698","030","0"
"H5980","007","0"
"H3328","012","0"
"H1416","018","0"
"H3706","804","0"
"H3923","802","0"
"H0351","030","0"
"H3805","801","0"
"H5211","001","0"
"H4910","801","0"
"H1304","804","0"
"H1415","804","0"
"H2012","026","0"
"H7908","801","0"
"H5883","001","4"
"H5928","017","0"
"H5577","002","0"
"H3312","801","0"
"H3887","002","0"
"H4305","001","0"
"H5883","004","4"
"H1310","001","0"
"H1170","008","0"
"H8748","802","0"
"H0562","084","0"
"H3655","803","0"
"H5302","003","0"
"H1099","803","0"
"H2320","018","0"
"H0562","081","0"
"H7220","004","0"
"H3251","023","0"
"H6551","001","0"
"H0543","079","0"
"H3528","807","0"
"H5302","008","0"
"H3330","021","1"
"H2012","803","0"
"R5826","065","0"
"H0319","001","0"
"H1415","021","0"
"H1510","001","0"
"H1234","002","0"
"H1510","004","0"
"H6609","010","0"
"H4513","804","0"
"H3388","001","0"
"H8980","002","0"
"H1595","802","0"
"H5587","002","0"
"H2802","001","0"
"H2701","806","0"
"H4011","817","0"
"H1509","813","0"
"H6360","002","0"
"H3330","021","2"
"H4520","020","0"
"H8145","125","0"
"H2320","007","0"
"H6743","005","0"
"H5521","013","0"
"H5006","018","4"
"H5416","801","0"
"H5509","003","0"
"H4604","003","0"
"H5698","141","0"
"H2112","014","0"
"H5883","003","3"
"H2899","002","0"
"H3818","001","0"
"H0524","042","0"
"H9859","013","0"
"H6923","802","0"
"H3818","004","0"
"H1944","801","0"
"H5610","003","0"
"H5883","004","3"
"H2386","001","0"
"H0543","086","0"
"R5342","803","0"
"H2775","082","0"
"H7678","002","0"
"H4004","810","0"
"H3449","805","0"
"H0613","003","0"
"R5287","002","0"
"H5162","007","0"
"H3659","807","0"
"H9011","021","0"
"H3912","005","0"
"H1419","001","0"
"H5749","802","0"
"H2312","801","0"
"H2899","006","0"
"H6900","004","0"
"H7917","015","0"
"H1216","003","0"
"H1032","101","0"
"H4456","010","0"
"H5480","802","0"
"H2386","002","0"
"H5151","803","0"
"H1846","003","0"
"H4005","802","0"
"H2462","012","0"
"H2450","802","0"
"H3954","039","0"
"H3908","001","0"
"H1032","132","0"
"H2223","001","0"
"H3410","003","3"
"H3152","048","0"
"H3805","804","0"
"H5529","001","0"
"R5826","806","0"
"H6264","001","0"
"H5420","008","0"
"H3327","023","0"
"H3154","016","0"
"H5422","804","0"
"H0104","011","6"
"H1019","028","0"
"H4605","002","0"
"H1111","804","0"
"H2944","127","0"
"H5414","801","0"
"H5470","005","0"
"H3044","004","0"
"H5587","001","0"
"H2960","004","0"
"H9001","011","0"
"H3044","003","0"
"H1019","023","0"
"R5287","805","0"
"H5213","001","0"
"H1170","002","0"
"H2029","805","0"
"H4152","013","0"
"H3028","803","0"
"H9572","001","2"
"H3619","013","0"
"H3337","003","0"
"H2654","004","0"
"H0908","001","0"
"H3449","012","0"
"H9859","001","0"
"H5006","014","1"
"H3305","016","0"
"H2111","001","0"
"H1777","007","0"
"H3952","047","0"
"H9847","802","0"
"H3887","003","0"
"H5810","002","0"
"H3113","001","0"
"H2312","807","0"
"H4529","030","0"
"H4590","804","0"
"H4004","807","0"
"H8145","089","0"
"H2667","809","0"
"H2320","804","0"
"H5533","803","0"
"H3957","036","0"
"H5426","802","0"
"H8145","005","0"
"H3152","046","0"
"H3664","017","0"
"H1657","002","0"
"H7731","001","0"
"R5826","008","0"
"H0351","801","0"
"H2169","802","0"
"H3708","001","0"
"H4527","004","0"
"H3456","803","0"
"H8822","004","0"
"H5425","012","0"
"H3370","022","0"
"H2613","001","0"
"H2609","002","0"
"H1906","001","0"
"H0543","036","0"
"H5528","008","0"
"H3305","018","0"
"H2654","804","0"
"H4213","005","0"
"H4209","810","0"
"H8145","052","0"
"H5970","803","0"
"H5420","006","0"
"H3342","014","0"
"H1806","001","0"
"R9943","805","0"
"H9572","002","4"
"H2960","012","0"
"H4527","012","0"
"H5950","802","0"
"H6609","009","0"
"H2816","010","0"
"H1609","801","0"
"H7301","802","0"
"H0755","809","0"
"H3362","017","0"
"H3668","011","0"
"H0602","041","0"
"H6864","001","0"
"H6622","801","0"
"H3653","809","0"
"H0564","047","0"
"H0321","002","0"
"H0602","022","0"
"H9572","801","0"
"H4011","813","0"
"H3528","002","0"
"H3251","025","0"
"H5162","005","0"
"H1837","002","0"
"H5700","009","0"
"H6609","024","0"
"H5009","801","0"
"H5813","003","0"
"H2261","809","0"
"H3028","001","0"
"H4520","005","0"
"H3533","801","0"
"H5783","002","0"
"H6609","003","0"
"H4461","806","0"
"H6609","021","0"
"R5826","006","0"
"H2803","804","0"
"H0543","142","0"
"H6528","006","0"
"H0621","006","0"
"H5470","007","0"
"H2450","010","0"
"H0104","011","4"
"H4003","814","0"
"H3916","005","0"
"H5522","802","0"
"H3949","009","0"
"H3931","065","0"
"H0562","039","0"
"H3672","804","0"
"H3957","805","0"
"H3384","041","0"
"H6360","007","0"
"H7195","001","0"
"H5529","804","0"
"H0316","804","0"
"H1036","806","0"
"H5037","002","0"
"R5287","801","0"
"H3664","805","0"
"H8145","071","0"
"H8980","803","0"
"H5403","002","0"
"H4102","808","0"
"H0370","803","0"
"H4270","003","0"
"H3659","003","0"
"H1111","004","0"
"H1019","039","0"
"H0544","031","0"
"H4004","048","0"
"H0248","002","0"
"H0630","811","0"
"H0151","001","0"
"R3175","802","0"
"H8145","113","0"
"H9385","807","0"
"H5440","001","0"
"H3333","037","0"
"H4785","803","0"
"H1264","004","0"
"H1032","061","0"
"R9896","008","0"
"H4270","004","0"
"H2462","004","0"
"H5404","136","0"
"H3388","804","0"
"H5253","024","0"
"H3335","813","0"
"H0108","004","0"
"H2773","002","0"
"H0562","040","0"
"H6642","006","0"
"H2663","006","0"
"H3918","002","0"
"H0544","020","0"
"H9503","001","0"
"H3410","001","4"
"H3959","806","0"
"H7179","003","0"
"H6360","805","0"
"H5410","005","0"
"H3344","003","0"
"H3954","003","0"
"H5427","060","0"
"H7917","011","0"
"H2012","007","0"
"H7149","803","0"
"H3749","804","0"
"H7917","014","0"
"H5656","801","0"
"H7220","802","0"
"H5415","801","0"
"H2654","813","0"
"H4004","812","0"
"H1110","805","0"
"H5421","049","0"
"H5530","806","0"
"R5826","821","0"
"H5823","004","0"
"H3384","022","0"
"H2997","804","0"
"H2593","010","0"
"H3813","003","0"
"H5425","804","0"
"H9572","003","1"
"H3347","008","0"
"H5826","006","0"
"H3655","804","0"
"H5422","002","0"
"H5883","805","0"
"H8822","804","0"
"H0562","803","0"
"H3533","002","0"
"H3916","022","0"
"H5928","006","0"
"H5529","004","0"
"H7187","801","0"
"H2220","002","0"
"H5430","001","0"
"H4102","806","0"
"H5433","001","0"
"H2182","806","0"
"H5378","188","0"
"H3623","003","0"
"H5427","062","0"
"H5005","011","0"
"H0316","002","0"
"H3335","008","0"
"H0913","003","0"
"H3672","014","0"
"H0474","001","0"
"H5415","056","0"
"H3818","014","0"
"H2593","001","0"
"H5521","801","0"
"H5415","807","0"
"H3919","002","0"
"H3660","032","0"
"H6609","017","0"
"H5007","002","0"
"H5928","015","0"
"H2320","012","0"
"H1951","001","0"
"H2667","808","0"
"H9011","003","0"
"H5302","811","0"
"H9385","805","0"
"H3132","001","0"
"H4909","001","0"
"H5594","025","0"
"H0544","034","0"
"H0979","021","0"
"H3430","002","0"
"H5950","001","0"
"H9615","807","0"
"H8604","005","0"
"H1251","801","0"
"H1036","053","0"
"H4406","001","0"
"H1304","002","0"
"R5826","827","0"
"H5106","015","0"
"H3331","002","0"
"H6328","002","0"
"H5774","005","0"
"H3909","007","0"
"H5928","008","0"
"H0542","002","0"
"H8558","802","0"
"H2936","001","0"
"H2354","001","0"
"H2422","002","0"
"H0523","032","0"
"H3346","007","0"
"H3305","801","0"
"H6360","801","0"
"H4527","001","0"
"H6169","011","0"
"H0307","801","0"
"H9302","004","0"
"H1099","804","0"
"H8145","050","0"
"H4523","005","0"
"H5696","019","0"
"H2225","001","0"
"H4524","007","0"
"H3954","100","0"
"H4142","001","0"
"H7281","004","0"
"H2613","004","0"
"H3810","006","0"
"H9302","009","0"
"H8742","001","0"
"H0544","013","0"
"H0504","026","0"
"H5526","003","0"
"H5652","002","0"
"H0332","803","0"
"H3909","801","0"
"H5521","020","0"
"H9003","801","0"
"H5883","002","1"
"H1036","130","0"
"H1036","125","0"
"R5826","840","0"
"H1019","055","0"
"H5859","003","0"
"H4408","006","0"
"H3156","028","0"
"H5883","002","7"
"H3809","002","0"
"H5521","016","0"
"H6360","807","0"
"H0423","001","0"
"H2775","088","0"
"H2012","016","0"
"H2256","027","1"
"H2029","801","0"
"H5009","004","0"
"H5985","001","0"
"H2150","028","0"
"H2941","002","0"
"H1019","026","0"
"H9047","806","0"
"H3335","006","0"
"H2949","805","0"
"H5005","804","0"
"H2256","016","2"
"H5549","003","0"
"H6371","002","0"
"H1509","807","0"
"H0108","010","0"
"H2542","003","0"
"H6609","015","0"
"H1080","036","0"
"H2012","022","0"
"H9988","802","0"
"H4909","806","0"
"H5628","002","0"
"H2944","185","0"
"H5416","017","0"
"H8953","002","0"
"H5253","809","0"
"H4141","001","0"
"H0624","001","0"
"H4529","028","0"
"H3204","001","0"
"H4456","810","0"
"H5006","014","5"
"H0104","804","0"
"H1717","007","0"
"H2354","802","0"
"H0346","002","0"
"H5378","802","0"
"H4408","008","0"
"H3952","045","0"
"H3817","801","0"
"H5050","801","0"
"H1080","042","0"
"R5826","809","0"
"H0104","010","1"
"H1026","038","0"
"H1906","010","0"
"R7444","001","0"
"H4528","002","0"
"H2944","125","0"
"H1230","802","0"
"H5883","003","4"
"H1500","001","0"
"H3351","801","0"
"H8558","003","0"
"H5883","801","0"
"H3931","004","0"
"H0401","008","0"
"H0623","009","0"
"H5533","003","0"
"H3379","022","0"
"H0543","013","0"
"H4003","808","0"
"H0543","019","0"
"H3327","806","0"
"H2450","001","0"
"H5832","802","0"
"H1099","001","0"
"H3659","801","0"
"H3044","804","0"
"H0544","016","0"
"H3925","002","0"
"H5416","009","0"
"H1076","011","0"
"H3815","001","0"
"H3312","804","0"
"H7173","001","0"
"H3312","043","0"
"H3864","006","0"
"H1035","006","0"
"H5106","017","0"
"H2816","001","0"
"H8145","007","0"
"H5425","001","0"
"H2944","011","0"
"H0320","006","0"
"H4738","002","0"
"H3668","801","0"
"H3312","048","0"
"H3653","806","0"
"H9047","035","0"
"H7188","003","0"
"H9047","024","0"
"H5425","004","0"
"H5427","086","0"
"H1036","056","0"
"H1019","057","0"
"H3328","802","0"
"H5991","001","0"
"H3916","801","0"
"H3346","805","0"
"H5826","008","0"
"H3755","004","0"
"H3931","804","0"
"H4213","007","0"
"H0544","002","0"
"H5162","002","0"
"H9572","002","6"
"H4529","014","0"
"H9001","026","0"
"H0755","031","0"
"H5813","006","0"
"H9998","001","0"
"H5696","002","0"
"H3620","001","0"
"H9720","039","0"
"H5404","141","0"
"H5520","002","0"
"H8393","801","0"
"H0543","125","0"
"H2462","017","0"
"H2406","001","0"
"H3335","021","0"
"H4525","001","0"
"H5509","014","0"
"H5970","805","0"
"H2461","006","0"
"H3344","006","0"
"H0564","810","0"
"H1045","010","0"
"H0524","030","0"
"H4785","001","0"
"H4152","005","0"
"H2906","801","0"
"H1419","802","0"
"H1019","024","0"
"H0562","079","0"
"H3664","803","0"
"H7006","001","0"
"H2960","009","0"
"H0562","011","0"
"H3954","033","0"
"H6169","035","0"
"H1415","802","0"
"H3388","803","0"
"H4527","015","0"
"H3351","006","0"
"H0630","805","0"
"H1406","013","0"
"H3959","011","0"
"H3404","002","0"
"H3305","803","0"
"H0332","807","0"
"H4510","021","0"
"H5520","807","0"
"H4346","005","0"
"H0901","802","0"
"H5810","007","0"
"H4003","810","0"
"H0524","811","0"
"H4407","005","0"
"H0151","015","0"
"H3329","002","0"
"H4527","008","0"
"H4155","001","0"
"H4514","806","0"
"H2593","003","0"
"H2593","009","0"
"H4564","002","0"
"H1036","140","0"
"H4527","024","0"
"H5005","018","0"
"H4522","001","0"
"H0401","807","0"
"H1110","801","0"
"H2232","999","0"
"H2063","002","0"
"H3164","003","0"
"H2654","024","0"
"H4527","003","0"
"H1045","001","0"
"H6169","001","0"
"H5005","019","0"
"H0332","002","0"
"H5253","808","0"
"H0104","010","5"
"H5294","001","0"
"H3952","042","0"
"H6169","014","0"
"H3619","016","0"
"H4152","817","0"
"H2456","002","0"
"H2112","007","0"
"H2174","003","0"
"H4590","029","0"
"H1310","003","0"
"H0151","801","0"
"H0303","013","0"
"H1509","007","0"
"H3342","013","0"
"H6609","006","0"
"H3964","002","0"
"H1013","011","0"
"H5521","022","0"
"H2012","013","0"
"H5010","001","0"
"H0332","801","0"
"H5823","006","0"
"H8145","104","0"
"H2174","801","0"
"H6169","013","0"
"H5427","076","0"
"H5528","011","0"
"H1951","017","0"
"H5214","011","0"
"H1951","805","0"
"H0354","012","0"
"H4209","004","0"
"R5826","825","0"
"H1080","807","0"
"R5941","802","0"
"H1013","802","0"
"H5698","062","0"
"H2312","007","0"
"H5041","002","0"
"H7306","804","0"
"H5932","001","0"
"E6036","801","0"
"R5826","808","0"
"H2256","016","1"
"R5826","837","0"
"H7015","801","0"
"H8145","041","0"
"H8742","003","0"
"H5425","015","0"
"H1355","002","0"
"H3154","802","0"
"H4605","802","0"
"H0609","002","0"
"H3456","010","0"
"H3328","002","0"
"H8145","073","0"
"H8145","079","0"
"H3949","024","0"
"H4102","802","0"
"H6609","023","0"
"R5674","801","0"
"H1961","003","0"
"H6609","029","0"
"H4524","013","0"
"H4004","801","0"
"H7281","003","0"
"H3923","801","0"
"H5883","002","2"
"H8145","032","0"
"H9572","003","5"
"H1609","803","0"
"H5042","006","0"
"R3444","012","0"
"H0543","802","0"
"H1036","040","0"
"H5698","154","0"
"H3668","013","0"
"H5698","151","0"
"H5820","002","0"
"H3931","055","0"
"H1036","077","0"
"H4011","806","0"
"R5826","064","0"
"H4956","001","0"
"H5926","001","0"
"H6622","001","0"
"H5698","803","0"
"H5525","004","0"
"H2663","802","0"
"H5521","805","0"
"H2312","805","0"
"H1170","802","0"
"H3404","807","0"
"H5850","802","0"
"H1418","008","0"
"H4003","816","0"
"H1043","001","0"
"H6169","032","0"
"H2410","016","0"
"H0151","805","0"
"H5050","013","0"
"H5426","023","0"
"H7917","027","0"
"H4456","015","0"
"H3356","001","0"
"H3342","002","0"
"H2108","028","0"
"R5826","831","0"
"H7341","002","1"
"H5811","005","0"
"H6881","002","0"
"H8748","801","0"
"H5426","008","0"
"H3655","013","0"
"H9503","003","0"
"H0544","007","0"
"H9670","801","0"
"H2256","803","0"
"H0108","009","0"
"H6743","001","0"
"H0630","014","0"
"H4510","012","0"
"H3312","002","0"
"H1032","008","0"
"H5402","035","0"
"H6743","004","0"
"H2029","001","0"
"R5826","023","0"
"H2419","001","0"
"H8145","121","0"
"H2425","001","0"
"H5938","001","0"
"H6609","038","0"
"H3330","033","2"
"H5415","803","0"
"H2699","002","0"
"H2109","002","0"
"H3659","031","0"
"H0630","019","0"
"H3660","043","0"
"H5253","028","0"
"H3335","042","0"
"H5575","006","0"
"H3660","044","0"
"H2931","015","0"
"H5594","001","0"
"H6609","806","0"
"H3954","009","0"
"H6328","801","0"
"H9266","003","0"
"H8558","010","0"
"H5938","802","0"
"H4590","803","0"
"H5608","001","0"
"H0712","005","0"
"H5850","004","0"
"H0401","801","0"
"H3659","001","0"
"H7917","013","0"
"H5821","020","0"
"H2108","029","0"
"H2219","002","0"
"H2323","006","0"
"H2462","008","0"
"H0602","020","0"
"H3957","006","0"
"H3359","019","0"
"H3330","033","1"
"H1045","012","0"
"H3660","801","0"
"H3410","001","3"
"H5508","804","0"
"H2944","192","0"
"H3337","001","0"
"H0543","145","0"
"H4506","806","0"
"H5774","019","0"
"H3347","009","0"
"H3347","003","0"
"H1716","001","0"
"H5509","011","0"
"H0318","802","0"
"H3916","027","0"
"H2256","018","8"
"R3332","001","0"
"H0354","001","0"
"H4510","801","0"
"H9779","003","0"
"H8953","801","0"
"H1849","015","0"
"R5941","007","0"
"H2610","010","0"
"H5948","001","0"
"H8684","801","0"
"H5421","065","0"
"H3240","010","0"
"H2649","802","0"
"H9572","003","2"
"H4528","801","0"
"H2654","809","0"
"H0317","002","0"
"H0562","086","0"
"H3307","018","0"
"H1230","806","0"
"H3335","009","0"
"H5591","003","0"
"H5211","006","0"
"H9988","002","0"
"H3672","013","0"
"H5887","006","0"
"H3917","001","0"
"H3335","015","0"
"H3321","003","0"
"H5414","803","0"
"H5106","807","0"
"H5421","073","0"
"H2944","137","0"
"H0545","802","0"
"H4152","815","0"
"H0370","001","0"
"H2611","001","0"
"H5850","012","0"
"H4155","004","0"
"H1509","801","0"
"H2992","001","0"
"H4006","013","0"
"H4011","003","0"
"H3817","002","0"
"H2450","025","0"
"H5167","001","0"
"H1076","802","0"
"H1714","002","0"
"H3954","021","0"
"H0351","035","0"
"H3206","001","0"
"H3832","001","0"
"H7149","001","0"
"H1016","002","0"
"H5162","013","0"
"H3327","802","0"
"H0544","005","0"
"H3954","801","0"
"H0104","010","2"
"H8822","001","0"
"H0540","020","0"
"H5151","002","0"
"H5416","023","0"
"R5826","835","0"
"H1291","802","0"
"H5253","802","0"
"H4004","805","0"
"H1509","814","0"
"H4209","001","0"
"R5941","808","0"
"R5826","026","0"
"H0543","081","0"
"H4456","020","0"
"H9302","003","0"
"H1111","809","0"
"H4209","811","0"
"H8748","004","0"
"H4909","804","0"
"H4406","804","0"
"H3916","025","0"
"H1903","024","0"
"R5826","802","0"
"H4510","015","0"
"H0150","023","0"
"H9302","008","0"
"R5342","001","0"
"H2410","018","0"
"H3887","802","0"
"H0562","055","0"
"H5970","801","0"
"H5533","801","0"
"H1944","803","0"
"H3154","005","0"
"H3327","026","0"
"H2667","012","0"
"R5826","079","0"
"H0423","004","0"
"H4152","007","0"
"H5427","078","0"
"H1689","013","0"
"H0302","001","0"
"H3952","020","0"
"H5521","027","0"
"H2701","001","0"
"H8558","001","0"
"H6705","001","0"
"H8145","055","0"
"H0562","062","0"
"H3346","803","0"
"H4407","002","0"
"H2012","002","0"
"H8145","110","0"
"H1517","003","0"
"H2029","803","0"
"H3405","002","0"
"H8748","001","0"
"H2228","001","0"
"H5421","067","0"
"H2459","013","0"
"H5378","194","0"
"H2997","803","0"
"H3597","801","0"
"H3660","805","0"
"H2931","804","0"
"H2165","005","0"
"H7660","001","0"
"H4141","801","0"
"H2672","802","0"
"H1036","136","0"
"H5425","024","0"
"H3952","804","0"
"H3805","803","0"
"H4346","007","0"
"H1080","801","0"
"H5291","001","0"
"H4006","803","0"
"H2174","004","0"
"H2256","015","6"
"H6328","005","0"
"H1350","010","0"
"H2450","027","0"
"H1019","006","0"
"H1681","004","0"
"H0712","018","0"
"R5826","074","0"
"H8558","004","0"
"H4454","002","0"
"H0302","004","0"
"H3113","004","0"
"H8145","803","0"
"H7352","003","0"
"H3362","820","0"
"H0490","005","0"
"H0154","801","0"
"R5566","805","0"
"H1036","063","0"
"H2256","018","1"
"H5435","001","0"
"H8649","003","0"
"H3307","020","0"
"H2816","009","0"
"H5934","001","0"
"H1681","001","0"
"H5578","013","0"
"H0623","001","0"
"H3335","038","0"
"H3755","001","0"
"H1608","802","0"
"H0544","022","0"
"H0332","805","0"
"H4393","001","0"
"H8145","025","0"
"H2667","001","0"
"H5431","002","0"
"H5576","802","0"
"H3812","001","0"
"H8655","005","0"
"H1036","068","0"
"H1099","009","0"
"H8558","012","0"
"H4564","005","0"
"H1716","019","0"
"R5826","814","0"
"H1415","005","0"
"H0141","001","0"
"H2320","803","0"
"H7015","003","0"
"H2161","001","0"
"H8604","002","0"
"H1035","802","0"
"H9003","805","0"
"H7187","803","0"
"H9847","001","0"
"H4007","807","0"
"H3361","043","0"
"H9859","802","0"
"H5425","009","0"
"H3456","001","0"
"H0543","028","0"
"H0524","804","0"
"R7444","802","0"
"H4105","001","0"
"H5619","007","0"
"H4011","809","0"
"H2816","021","0"
"H5425","003","0"
"H2611","807","0"
"H7015","004","0"
"H2462","015","0"
"H5533","004","0"
"H3954","135","0"
